age,income,assets,credit_score,debt_to_income_ratio,existing_loan,criminal_record,credit_tier,high_debt,asset_income_ratio,age_group,income_per_age,payment_capacity,credit_utilization_proxy
28.0,144412.0,709618.0,717.0611580539112,0.4,1,1,2,0,4.913809698572843,0,4979.724137931034,7220.599999999999,1.3849072804575734e-05
22.0,119044.0,147124.0,534.371749695037,0.51,0,1,0,1,1.2358687891133604,0,5175.826086956522,4860.963333333333,0.0
48.0,107861.0,95043.0,624.0,0.41,0,1,1,1,0.8811536963898314,2,2201.2448979591836,5303.1658333333335,0.0
50.0,136242.0,181238.0,743.0,0.36,1,1,3,0,1.330255499365105,2,2671.4117647058824,7266.240000000001,1.4679545521270661e-05
58.0,129605.0,667075.0,681.34333804344,0.38,0,0,2,0,5.146945357468018,2,2196.6949152542375,6696.258333333334,0.0
46.0,155829.0,334302.0,795.0,0.35,0,1,3,0,2.145299364692293,2,3315.5106382978724,8440.737500000001,0.0
39.0,74575.0,443820.0,578.0,0.56,0,0,0,1,5.951244368161339,1,1864.375,2734.416666666666,0.0
34.0,124507.0,287130.0,596.0,0.26,0,1,1,0,2.3061168760240305,1,3557.342857142857,7677.931666666666,0.0
40.0,151718.0,858416.0,742.0,0.04,0,1,3,0,5.6579334163816,1,3700.439024390244,12137.44,0.0
37.0,49009.0,48483.0,825.0,0.52,1,1,4,1,0.9892470924301163,1,1289.7105263157894,1960.36,4.0807165738303646e-05
41.0,51116.0,166756.0,682.0,0.42,0,0,2,1,3.262241524346108,1,1217.047619047619,2470.606666666667,0.0
51.0,114920.0,227252.0,635.0,0.45,1,0,1,1,1.977462778778465,2,2210.0,5267.166666666667,1.740310819512365e-05
35.0,87133.0,1019734.0,675.7913823568487,0.42,0,1,2,1,11.703055064613125,1,2420.3611111111113,4211.428333333334,0.0
29.0,77276.0,282934.0,850.0,0.37,0,1,4,0,3.661296375376891,0,2575.866666666667,4056.99,0.0
22.0,130575.0,164275.0,671.1028383724628,0.21,0,0,2,0,1.2580795858350693,0,5677.173913043478,8596.1875,0.0
52.0,39331.0,478283.0,588.0,0.1480837170743347,1,0,1,0,12.160149496593105,2,742.0943396226415,2792.2266103124452,5.084788854142832e-05
29.0,47216.0,407553.0,657.6988124317658,0.38,1,0,1,0,8.631488658745791,0,1573.8666666666666,2439.4933333333333,4.235672836630099e-05
26.0,38033.0,742338.0,688.0,0.32,0,1,2,0,19.51774727875059,0,1408.6296296296296,2155.2033333333334,0.0
51.0,43286.0,335729.0,635.3690922966898,0.1174938036913855,1,1,1,0,7.755885138725253,2,832.4230769230769,3183.3469344512237,4.620218074293107e-05
36.0,105561.0,737468.0,641.7452532564831,0.38,1,1,1,0,6.986112426820258,1,2853.0,5453.985,1.894603222720082e-05
22.0,95269.0,731003.0,698.7958584260125,0.35,1,1,2,0,7.672961058045555,0,4142.130434782609,5160.404166666666,2.099274700590946e-05
30.0,85245.0,562372.0,800.0,0.13,1,1,4,0,6.597048541867067,0,2749.8387096774195,6180.2625,2.346123617253393e-05
43.0,68426.0,674414.0,699.0,0.48,0,1,2,1,9.85596328934485,1,1555.1363636363637,2965.126666666667,0.0
35.0,49177.0,493791.0,850.0,0.26,0,0,4,0,10.040892268900729,1,1366.0277777777778,3032.5816666666665,0.0
23.0,58519.0,310715.0,739.0,0.35,0,1,2,0,5.309552289815448,0,2438.2916666666665,3169.7791666666667,0.0
51.0,47060.0,526926.0,850.0,0.28,1,0,4,0,11.196659654490979,2,905.0,2823.6,4.249713144362756e-05
51.0,76333.0,116997.0,850.0,0.1687996160515146,0,1,4,0,1.5326984043807477,2,1467.9423076923076,5287.334908994978,0.0
20.0,118030.0,504394.0,614.5709787624986,0.28,1,1,1,0,4.273402750124967,0,5620.476190476191,7081.799999999999,1.6944557408160498e-05
29.0,42402.0,131034.0,547.0,0.06,1,1,0,0,3.0902058816593168,0,1413.4,3321.49,4.7165361758324685e-05
63.0,81253.0,791352.0,796.0,0.4,1,1,3,0,9.739237452925394,3,1269.578125,4062.6499999999996,2.4613869915697497e-05
22.0,40489.0,252707.0,850.0,0.49,0,0,4,1,6.241220054334404,0,1760.391304347826,1720.7825,0.0
40.0,122049.0,350081.0,547.0,0.3,1,0,0,0,2.8683408439164277,1,2976.8048780487807,7119.524999999999,1.6386592490024662e-05
55.0,69800.0,737963.0,772.0,0.052098682616258,1,0,3,0,10.572384349794415,2,1246.4285714285713,5513.625996115432,2.865247414114209e-05
51.0,134760.0,417888.0,846.0,0.0271944407203463,0,0,4,0,3.100956508188571,2,2591.5384615384614,10924.606430710512,0.0
26.0,112460.0,562275.0,809.4191211092572,0.22,0,0,4,0,4.9997332408568305,0,4165.185185185185,7309.900000000001,0.0
29.0,156546.0,616051.0,831.0893373091437,0.12,0,1,4,0,3.935246283863632,0,5218.2,11480.04,0.0
30.0,55441.0,167167.0,818.0,0.42,0,1,4,1,3.015169005447134,0,1788.4193548387098,2679.6483333333335,0.0
22.0,84141.0,696422.0,525.1646560100851,0.19,0,0,0,0,8.27674645242566,0,3658.304347826087,5679.517500000001,0.0
60.0,78496.0,873511.0,689.0,0.26,0,1,2,0,11.12795393454527,2,1286.8196721311476,4840.586666666667,0.0
41.0,72546.0,361541.0,778.0,0.37,1,0,3,0,4.983541703998787,1,1727.2857142857142,3808.6650000000004,2.7567955009097426e-05
66.0,47110.0,610077.0,707.0,0.69,0,0,2,1,12.949778183439111,3,703.1343283582089,1217.0083333333334,0.0
35.0,73399.0,638512.0,643.837276620921,0.25,1,1,1,0,8.69907356948229,1,2038.861111111111,4587.4375,2.7247585182763176e-05
27.0,73318.0,748800.0,850.0,0.42,0,0,4,1,10.212905249662434,0,2618.5,3543.7033333333334,0.0
57.0,96047.0,699004.0,780.0,0.1715113533664679,0,0,3,0,7.277652840246543,2,1655.9827586206898,6631.154086934239,0.0
23.0,74619.0,550776.0,524.0,0.49,0,1,0,1,7.38107745912624,0,3109.125,3171.3075000000003,0.0
27.0,53759.0,821780.0,791.0,0.46,1,1,3,1,15.28608630952381,0,1919.9642857142858,2419.155,3.720168895667863e-05
43.0,108999.0,346142.0,686.0,0.27,1,0,2,0,3.1756146788990827,1,2477.25,6630.7725,1.8348455518756708e-05
37.0,54396.0,317350.0,585.0,0.28,0,1,1,0,5.833961431696601,1,1431.4736842105262,3263.7599999999998,0.0
27.0,89105.0,435552.0,850.0,0.59,0,1,4,1,4.888021008686284,0,3182.3214285714284,3044.4208333333336,0.0
24.0,149579.0,910177.0,633.8621057000236,0.33,1,1,1,0,6.084884342826581,0,5983.16,8351.494166666665,1.3370682105347605e-05
41.0,78909.0,608552.0,850.0,0.02,1,1,4,0,7.711975668483082,1,1878.7857142857142,6444.235,2.534500893411565e-05
22.0,61811.0,678537.0,816.0,0.22,0,0,4,0,10.97743156668608,0,2687.4347826086955,4017.715,0.0
49.0,127842.0,93216.0,827.0,0.64,1,1,4,1,0.7291443411058877,2,2556.84,3835.2599999999998,1.5644066205688184e-05
56.0,151538.0,576412.0,829.0,0.44,0,1,4,1,3.8037204943941822,2,2658.561403508772,7071.773333333334,0.0
33.0,167272.0,241052.0,585.0,0.15,0,1,1,0,1.4410693895607778,1,4919.764705882353,11848.433333333332,0.0
25.0,99555.0,683465.0,500.8098192879962,0.21,1,0,0,0,6.865131182450078,0,3829.0384615384614,6554.037499999999,2.008899424450315e-05
25.0,73096.0,159639.0,686.0,0.41,0,0,2,1,2.1839336771686937,0,2811.3846153846152,3593.886666666667,0.0
61.0,131135.0,1001593.0,739.0,0.0841584192724857,1,1,2,0,7.637818753050269,3,2115.0806451612902,10008.24047405855,1.5251225817275063e-05
26.0,56930.0,337011.0,813.0,0.34,0,0,4,0,5.9196395636823524,0,2108.5185185185187,3131.1499999999996,0.0
56.0,127388.0,99212.0,629.0,0.47,0,0,1,1,0.7788113573385457,2,2234.877192982456,5626.303333333333,0.0
49.0,63491.0,291439.0,818.0,0.21,0,1,4,0,4.5901688401688405,2,1269.82,4179.824166666666,0.0
40.0,148825.0,603175.0,736.0,0.24,0,0,2,0,4.052887264322094,1,3629.878048780488,9425.583333333334,0.0
19.0,31441.0,472197.0,776.0,0.23,0,0,3,0,15.018033203994657,0,1572.05,2017.4641666666666,0.0
55.0,80240.0,814780.0,682.0,0.3,0,1,2,0,10.154160591218952,2,1432.857142857143,4680.666666666667,0.0
65.0,140823.0,184381.0,541.0,0.1689250372159949,1,1,0,0,1.3093009714253252,3,2133.681818181818,9752.872457010995,1.4202023788389846e-05
53.0,32912.0,250742.0,825.0,0.41,1,0,4,1,7.61832710479142,2,609.4814814814815,1618.1733333333334,6.0764416357780884e-05
49.0,30843.0,198834.0,676.0,0.14,1,1,2,0,6.446440150434444,2,616.86,2210.415,6.48403306856865e-05
49.0,35066.0,759202.0,850.0,0.19,1,0,4,0,21.65004134941683,2,701.32,2366.9550000000004,5.7032052013231435e-05
47.0,135849.0,415340.0,597.0,0.18,1,0,1,0,3.0573426573426574,2,2830.1875,9283.015000000001,1.4722011615667164e-05
35.0,99390.0,519333.0,850.0,0.18,1,0,4,0,5.225151170629132,1,2760.8333333333335,6791.650000000001,2.012234385061172e-05
49.0,89175.0,303727.0,775.0,0.35,1,1,3,0,3.405927603839598,2,1783.5,4830.3125,2.2427307489599335e-05
40.0,80403.0,820188.0,667.6106445782991,0.36,0,0,1,0,10.200835779314462,1,1961.0487804878048,4288.16,0.0
39.0,83633.0,539392.0,614.3972234333797,0.35,0,1,1,0,6.449434440538537,1,2090.825,4530.120833333333,0.0
61.0,101673.0,845970.0,621.5169121192276,0.42,1,1,1,1,8.320416232271771,3,1639.8870967741937,4914.195000000001,1.9670518809933612e-05
59.0,148598.0,904988.0,679.3279270701671,0.1507702291534133,1,0,2,0,6.090135196064576,2,2476.633333333333,10516.153790688424,1.3458950201884253e-05
42.0,73126.0,800007.0,652.9614040547453,0.38,1,0,1,0,10.939967453881604,1,1700.6046511627908,3778.1766666666667,2.7349305327644676e-05
50.0,136284.0,83061.0,702.0,0.22,1,1,2,0,0.6094654584143523,2,2672.235294117647,8858.460000000001,1.4675021645656927e-05
65.0,34402.0,560716.0,533.0,0.2217515074137976,0,1,0,0,16.298462343400285,3,521.2424242424242,2231.1087201625446,0.0
27.0,43320.0,756873.0,804.0,0.31,1,1,4,0,17.471272592968766,0,1547.142857142857,2490.9,4.616592031762153e-05
23.0,65637.0,1019387.0,818.0,0.35,1,0,4,0,15.530439684329199,0,2734.875,3555.3375,3.0469690275598348e-05
25.0,58277.0,404599.0,510.0,0.31,1,0,0,0,6.942568379148221,0,2241.423076923077,3350.9275,3.43176787522092e-05
19.0,59418.0,551356.0,773.0,0.41,1,0,3,1,9.279119473569061,0,2970.9,2921.385,3.3658700774150116e-05
19.0,118642.0,352119.0,644.5913402578913,0.44,1,0,1,1,2.967886853838827,0,5932.1,5536.626666666667,1.6857152489801424e-05
40.0,113194.0,298344.0,635.0,0.27,0,1,1,0,2.6356641194399044,1,2760.829268292683,6885.968333333333,0.0
55.0,92552.0,670374.0,812.0,0.61,0,1,4,1,7.243136365109721,2,1652.7142857142858,3007.94,0.0
21.0,111174.0,680740.0,642.7536931377896,0.21,0,0,1,0,6.123139194962897,0,5053.363636363636,7318.955000000001,0.0
47.0,83430.0,471152.0,732.0,0.13,1,0,2,0,5.647205475183085,2,1738.125,6048.675,2.397161760475597e-05
24.0,66786.0,347114.0,749.0,0.2,1,1,3,0,5.1973288214772335,0,2671.44,4452.400000000001,2.994549919147152e-05
49.0,119382.0,354900.0,687.0,0.15,0,1,2,0,2.9727850699010747,2,2387.64,8456.225,0.0
36.0,91325.0,466555.0,571.0,0.46,1,0,0,1,5.108676609070801,1,2468.2432432432433,4109.625,2.1899328785572723e-05
45.0,38278.0,170411.0,831.0,0.17,0,1,4,0,4.451814310718671,1,832.1304347826087,2647.5616666666665,0.0
39.0,141349.0,190642.0,611.0,0.13,1,1,1,0,1.348723027944818,1,3533.725,10247.8025,1.4149174749382743e-05
18.0,98337.0,470216.0,850.0,0.33,1,0,4,0,4.781630702271757,0,5175.631578947368,5490.482499999999,2.0337811041397614e-05
52.0,84782.0,497573.0,729.0,0.4,1,1,2,0,5.868782656900558,2,1599.6603773584907,4239.099999999999,2.358935648235516e-05
41.0,140050.0,714221.0,730.0,0.13,1,0,2,0,5.099720815988461,1,3334.5238095238096,10153.625,1.4280410133379031e-05
38.0,102959.0,664120.0,683.0,0.31,0,1,2,0,6.45027195027195,1,2639.974358974359,5920.142499999999,0.0
60.0,33323.0,570199.0,850.0,0.29,1,0,4,0,17.110761013083664,2,546.2786885245902,1971.6108333333332,6.001500375093773e-05
38.0,76571.0,929869.0,576.0,0.25,0,1,0,0,12.143720942381027,1,1963.3589743589744,4785.6875,0.0
46.0,94647.0,517188.0,850.0,0.01,0,0,4,0,5.464330994844054,2,2013.7659574468084,7808.3775,0.0
31.0,80015.0,99522.0,784.0,0.09,0,1,3,0,1.2437762447510499,1,2500.46875,6067.804166666668,0.0
24.0,64374.0,1068994.0,785.0,0.14,0,0,3,0,16.60573203883495,0,2574.96,4613.47,0.0
34.0,67367.0,846584.0,759.0,0.19,0,0,3,0,12.566559790998694,1,1924.7714285714285,4547.2725,0.0
66.0,129294.0,979991.0,850.0,0.1179363032133061,0,0,4,0,7.579496500251363,3,1929.7611940298507,9503.795301028234,0.0
42.0,99585.0,146814.0,799.0,0.01,1,1,3,0,1.4742433675416222,1,2315.9302325581393,8215.762499999999,2.0082942552742827e-05
40.0,129447.0,122814.0,500.0,0.43,1,0,0,1,0.9487516222730363,1,3157.243902439024,6148.732500000001,1.5450100039397755e-05
24.0,120994.0,383309.0,729.8000103604905,0.17,0,0,2,0,3.167973883218315,0,4839.76,8368.751666666665,0.0
49.0,63836.0,704990.0,585.0,0.34,1,0,1,0,11.043595407052337,2,1276.72,3510.9799999999996,3.132930229643786e-05
35.0,117632.0,702560.0,787.0,0.39,0,1,3,0,5.972473710608417,1,3267.5555555555557,5979.626666666667,0.0
48.0,65689.0,865476.0,691.0,0.15,1,1,2,0,13.175156035926321,2,1340.591836734694,4652.970833333334,3.0445570930568875e-05
58.0,117236.0,267590.0,625.0,0.3,1,0,1,0,2.2824705511058796,2,1987.050847457627,6838.766666666666,1.7059315239086304e-05
44.0,66033.0,163796.0,837.0,0.51,0,0,4,1,2.48047975285459,1,1467.4,2696.3475,0.0
26.0,106679.0,266995.0,785.672444732829,0.32,1,0,3,0,2.5027652793400823,0,3951.074074074074,6045.1433333333325,1.8747480807266524e-05
56.0,40935.0,208013.0,477.0,0.34,0,0,0,0,5.081419777213211,2,718.1578947368421,2251.4249999999997,0.0
29.0,136460.0,338564.0,721.1345834084018,0.2,1,1,2,0,2.4810312103824534,0,4548.666666666667,9097.333333333334,1.465609473699638e-05
30.0,40210.0,432973.0,850.0,0.36,0,0,4,0,10.767526298773967,0,1297.0967741935483,2144.5333333333333,0.0
57.0,34898.0,165717.0,600.0,0.48,0,1,1,1,4.748474168314278,2,601.6896551724138,1512.2466666666667,0.0
52.0,66664.0,382819.0,808.0,0.43,0,1,4,1,5.742428560714018,2,1257.811320754717,3166.5400000000004,0.0
29.0,61118.0,653659.0,653.4971958117225,0.24,1,1,1,0,10.694857572931495,0,2037.2666666666667,3870.806666666667,3.272251308900524e-05
41.0,70599.0,1018295.0,714.0,0.49,0,0,2,1,14.423441926345609,1,1680.9285714285713,3000.4575,0.0
41.0,44058.0,459219.0,751.0,0.08,1,1,3,0,10.422819401257405,1,1049.0,3377.78,4.539264639128461e-05
61.0,42987.0,365884.0,742.0,0.56,1,1,3,1,8.511305480599237,3,693.3387096774194,1576.1899999999998,4.6523529274930796e-05
63.0,44565.0,195128.0,536.0,0.32,1,0,0,0,4.378405062155006,3,696.328125,2525.35,4.4876253730338594e-05
44.0,64548.0,669079.0,850.0,0.02,0,1,4,0,10.36544330663527,1,1434.4,5271.42,0.0
49.0,47320.0,689334.0,690.4280269357386,0.22,0,0,2,0,14.567190042475856,2,946.4,3075.7999999999997,0.0
62.0,129257.0,307539.0,688.1491216709586,0.43,1,0,2,1,2.379264726361231,3,2051.6984126984125,6139.7075,1.5472810403917716e-05
62.0,84109.0,354431.0,522.0,0.41,1,0,0,1,4.213898466294139,3,1335.063492063492,4135.359166666667,2.3778102745181963e-05
47.0,117341.0,378040.0,850.0,0.23,0,1,4,0,3.2216938521586473,2,2444.6041666666665,7529.380833333334,0.0
40.0,41363.0,1140728.0,726.0,0.33,0,0,2,0,27.577797118267092,1,1008.8536585365854,2309.4341666666664,0.0
57.0,116628.0,220215.0,767.0,0.45,1,1,3,1,1.888166750979602,2,2010.8275862068965,5345.450000000001,1.714824659178599e-05
61.0,88056.0,318718.0,850.0,0.38,1,0,4,0,3.619451037396232,3,1420.258064516129,4549.56,2.2712303254673057e-05
56.0,138203.0,708863.0,562.0,0.0,0,0,0,0,5.1291062487337555,2,2424.6140350877195,11516.916666666666,0.0
48.0,32646.0,387190.0,731.0,0.13,0,1,2,0,11.859895243054492,2,666.2448979591836,2366.835,0.0
64.0,127497.0,648757.0,651.7536299878639,0.1307396303837181,1,1,1,0,5.088370013647273,3,1961.4923076923078,9235.674112080591,1.5686397540372866e-05
41.0,107880.0,680776.0,719.0,0.48,1,1,2,1,6.310434645581706,1,2568.5714285714284,4674.8,1.8538773845497858e-05
35.0,150894.0,882988.0,754.0,0.29,0,1,3,0,5.851671692236323,1,4191.5,8927.894999999999,0.0
48.0,143091.0,417706.0,513.0,0.34,1,0,0,0,2.9191429290246833,2,2920.2244897959185,7870.004999999998,1.3976924098313683e-05
38.0,101050.0,394910.0,690.0,0.27,0,0,2,0,3.9080266400134587,1,2591.025641025641,6147.208333333333,0.0
60.0,53153.0,447553.0,746.0,0.0416843089662839,1,1,3,0,8.419930767204725,2,871.360655737705,4244.779493792926,3.76258113065563e-05
18.0,120736.0,183718.0,850.0,0.45,0,0,4,1,1.5216379403165559,0,6354.526315789473,5533.733333333334,0.0
33.0,94452.0,47812.0,787.0,0.49,1,1,3,1,0.5061988502218034,1,2778.0,4014.2100000000005,2.1174328244436444e-05
40.0,84891.0,400356.0,552.0,0.12,1,1,0,0,4.7160627620977245,1,2070.512195121951,6225.34,2.355906847443252e-05
56.0,36533.0,208713.0,577.0,0.0913517385373187,1,0,0,0,5.712842831335195,2,640.9298245614035,2766.303911334678,5.474202819214452e-05
41.0,47002.0,441302.0,728.0,0.17,0,0,2,0,9.388804969895538,1,1119.095238095238,3250.9716666666664,0.0
40.0,66283.0,448101.0,850.0,0.17,0,0,4,0,6.760319232393941,1,1616.658536585366,4584.574166666666,0.0
53.0,87937.0,957765.0,769.0,0.25,1,1,3,0,10.89136664468148,2,1628.462962962963,5496.0625,2.2743037787557286e-05
32.0,52988.0,480584.0,803.0,0.23,1,1,4,0,9.069504991602031,1,1605.6969696969697,3400.0633333333335,3.7742970371768255e-05
26.0,107197.0,552012.0,776.918766435863,0.35,1,1,3,0,5.149461743689248,0,3970.259259259259,5806.504166666667,1.8656890456067686e-05
36.0,67705.0,251397.0,816.0,0.45,0,0,4,1,3.713068265737158,1,1829.8648648648648,3103.1458333333335,0.0
38.0,103593.0,832034.0,511.0,0.34,0,0,0,0,8.031681371508002,1,2656.230769230769,5697.614999999999,0.0
49.0,131026.0,91451.0,807.0,0.11,1,0,4,0,0.697955383241622,2,2620.52,9717.761666666667,1.5263913056751228e-05
47.0,123770.0,515520.0,507.0,0.41,0,1,0,1,4.1651113750393876,2,2578.5416666666665,6085.358333333334,0.0
24.0,41856.0,234714.0,771.0,0.47,0,0,3,1,5.60752084478104,0,1674.24,1848.64,0.0
32.0,143785.0,96405.0,542.0,0.23,1,1,0,0,0.6704755678577886,1,4357.121212121212,9226.204166666666,1.390946330335844e-05
48.0,123240.0,162686.0,654.0,0.25,0,0,1,0,1.3200639397603071,2,2515.1020408163267,7702.5,0.0
41.0,101795.0,152840.0,704.0,0.33,1,1,2,0,1.5014342410310817,1,2423.690476190476,5683.554166666666,1.9646944408970794e-05
33.0,133238.0,395932.0,691.5880254286793,0.18,0,0,2,0,2.9715924016241493,1,3918.764705882353,9104.596666666666,0.0
36.0,110142.0,741780.0,500.0,0.16,0,0,0,0,6.734699436187502,1,2976.810810810811,7709.94,0.0
49.0,106658.0,469101.0,634.7132877737738,0.48,1,0,1,1,4.398137991168115,2,2133.16,4621.846666666667,1.8751171948246766e-05
63.0,33676.0,558156.0,653.5308816507717,0.199071406813958,0,1,1,0,16.57380407993586,3,526.1875,2247.6726086777626,0.0
42.0,112355.0,950209.0,639.8335974174103,0.4,1,1,1,0,8.457127345224109,1,2612.906976744186,5617.75,1.780040406917237e-05
32.0,80362.0,112017.0,633.0,0.18,0,0,1,0,1.3938877344051368,1,2435.212121212121,5491.403333333335,0.0
65.0,95063.0,610315.0,783.0,0.42,0,1,3,1,6.420043339224102,3,1440.3484848484848,4594.711666666667,0.0
28.0,85642.0,324741.0,554.6265578917413,0.3,1,0,0,0,3.7917985124295037,0,2953.1724137931033,4995.783333333333,2.3352482368875813e-05
56.0,172093.0,581564.0,675.4038426173637,0.43,1,1,2,1,3.3793391983450904,2,3019.1754385964914,8174.4175000000005,1.1621488131555246e-05
43.0,90716.0,962935.0,478.0,0.34,1,0,0,0,10.614713890450522,1,2061.7272727272725,4989.379999999999,2.2046341409643068e-05
44.0,60731.0,902153.0,692.0,0.44,0,0,2,1,14.85465652374366,1,1349.5777777777778,2834.1133333333332,0.0
24.0,116693.0,574851.0,703.4428066661224,0.26,0,1,2,0,4.926140161447889,0,4667.72,7196.068333333333,0.0
27.0,107815.0,653127.0,690.2079624248978,0.16,0,0,2,0,6.057792906433183,0,3850.535714285714,7547.049999999999,0.0
40.0,118817.0,787786.0,511.0,0.27,1,0,0,0,6.630190711845007,1,2897.9756097560976,7228.034166666667,1.6832324796539274e-05
29.0,83157.0,382469.0,754.0015888372558,0.19,1,1,3,0,4.599304937588687,0,2771.9,5613.0975,2.405031325533015e-05
66.0,89574.0,44355.0,606.0,0.36,1,1,1,0,0.4951716438738487,3,1336.9253731343283,4777.28,2.2327409127444852e-05
45.0,95235.0,167570.0,570.0,0.39,1,0,0,0,1.7595237095216094,1,2070.3260869565215,4841.1125,2.100024150277728e-05
28.0,86016.0,274787.0,742.8063773824033,0.09,1,0,3,0,3.1945661904042226,0,2966.0689655172414,6522.88,2.325094747610965e-05
41.0,83467.0,822017.0,658.6183813648289,0.29,1,1,1,0,9.84828916470983,1,1987.3095238095239,4938.464166666667,2.396099150582851e-05
52.0,137170.0,801411.0,850.0,0.33,1,1,4,0,5.84242296112152,2,2588.1132075471696,7658.658333333333,1.4580235033388738e-05
52.0,185383.0,288234.0,850.0,0.38,0,0,4,0,1.5547943727614033,2,3497.7924528301887,9578.121666666668,0.0
37.0,76385.0,180822.0,689.0,0.34,1,0,2,0,2.3672138873615585,1,2010.1315789473683,4201.174999999999,2.6182465602785813e-05
42.0,130432.0,110360.0,738.0,0.12,1,0,2,0,0.8461048967669225,1,3033.3023255813955,9565.013333333334,1.5333425333885337e-05
47.0,87354.0,296613.0,588.0,0.31,0,0,1,0,3.3954896685936693,2,1819.875,5022.855,0.0
44.0,45468.0,441842.0,725.0,0.45,0,0,2,1,9.71743385603378,1,1010.4,2083.9500000000003,0.0
28.0,49394.0,271087.0,504.0,0.24,1,0,0,0,5.488146573539832,0,1703.2413793103449,3128.286666666667,4.048910842983238e-05
30.0,99452.0,246377.0,637.0,0.28,1,0,1,0,2.47732094557228,0,3208.1290322580644,5967.12,2.0109799505298934e-05
38.0,114262.0,976333.0,766.0,0.23,0,0,3,0,8.544611991633337,1,2929.7948717948716,7331.811666666667,0.0
61.0,123638.0,255843.0,793.0,0.43,0,0,3,1,2.0692742581224373,3,1994.1612903225807,5872.805,0.0
41.0,67398.0,98682.0,481.0,0.26,1,0,0,0,1.4641463523197673,1,1604.7142857142858,4156.21,2.967359050445104e-05
21.0,64942.0,137204.0,591.0,0.13,1,1,1,0,2.112683430084844,0,2951.909090909091,4708.295,3.0795762503079576e-05
26.0,158536.0,215434.0,850.0,0.17,1,1,4,0,1.3588878306010583,0,5871.7037037037035,10965.406666666668,1.2615272048341723e-05
25.0,34306.0,753133.0,850.0,0.02,1,0,4,0,21.95275016760428,0,1319.4615384615386,2801.6566666666663,5.829544129649061e-05
43.0,80051.0,1026311.0,703.0,0.33,0,0,2,0,12.820554139809124,1,1819.340909090909,4469.514166666666,0.0
50.0,149891.0,978934.0,595.0,0.43,1,0,1,1,6.530928935500227,2,2939.0392156862745,7119.822500000001,1.3342851233880167e-05
31.0,124882.0,775397.0,625.0710667917845,0.48,1,0,1,1,6.2089876124052115,1,3902.5625,5411.553333333333,1.6014861791742738e-05
34.0,111093.0,625969.0,828.0,0.45,0,0,4,1,5.634588726663906,1,3174.0857142857144,5091.7625,0.0
